"Time";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss";
"13.08.2018 19:00";"24.3";"752.4";"756.4";"";"89";"";"";"";"";"";" ";"";"";"";"24.7";"";"";"";"";"";"";"22.4";"Осадков нет";"12";"";"";"";"";
"13.08.2018 16:00";"23.8";"752.2";"756.2";"";"90";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.0";"";"";"";"";"";"";
"13.08.2018 13:00";"22.3";"752.5";"756.5";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.5";"";"";"";"";"";"";
"13.08.2018 10:00";"21.5";"753.0";"757.0";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.7";"";"";"";"";"";"";
"13.08.2018 07:00";"22.6";"752.9";"757.0";"";"96";"";"";"";"";"";" ";"";"";"20.6";"";"";"";"";"";"";"";"21.9";"Осадков нет";"12";"";"";"";"";
"13.08.2018 04:00";"21.7";"753.1";"757.1";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.0";"";"";"";"";"";"";
"13.08.2018 01:00";"21.1";"753.6";"757.6";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.4";"";"";"";"";"";"";
"12.08.2018 22:00";"21.2";"753.5";"757.6";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.5";"";"";"";"";"";"";
"12.08.2018 19:00";"22.8";"752.7";"756.7";"";"95";"";"";"";"";"";" ";"";"";"";"25.5";"";"";"";"";"";"";"21.9";"Осадков нет";"12";"";"";"";"";
"12.08.2018 16:00";"24.8";"752.5";"756.4";"";"82";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.6";"";"";"";"";"";"";
"12.08.2018 13:00";"24.5";"752.9";"756.9";"";"79";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.6";"";"";"";"";"";"";
"12.08.2018 10:00";"22.3";"753.1";"757.0";"";"83";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.3";"";"";"";"";"";"";
"12.08.2018 07:00";"17.6";"752.8";"757.0";"";"96";"";"";"";"";"";" ";"";"";"17.2";"";"";"";"";"";"";"";"16.9";"Осадков нет";"12";"";"";"";"";
"12.08.2018 04:00";"17.5";"752.3";"756.4";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.8";"";"";"";"";"";"";
"12.08.2018 01:00";"18.9";"752.6";"756.7";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.1";"";"";"";"";"";"";
"11.08.2018 22:00";"20.2";"752.1";"756.1";"";"93";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.1";"";"";"";"";"";"";
"11.08.2018 19:00";"24.5";"750.2";"754.2";"";"72";"";"";"";"";"";" ";"";"";"";"29.0";"";"";"";"";"";"";"19.2";"Осадков нет";"12";"";"";"";"";
"11.08.2018 16:00";"27.8";"750.5";"754.4";"";"58";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.8";"";"";"";"";"";"";
"11.08.2018 13:00";"25.9";"751.5";"755.5";"";"66";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.0";"";"";"";"";"";"";
"11.08.2018 10:00";"20.1";"751.8";"755.8";"";"86";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.7";"";"";"";"";"";"";
"11.08.2018 07:00";"16.7";"751.2";"755.3";"";"96";"";"";"";"";"";" ";"";"";"16.0";"";"";"";"";"";"";"";"16.0";"Осадков нет";"12";"";"";"";"";
"11.08.2018 04:00";"16.8";"750.7";"754.8";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.2";"";"";"";"";"";"";
"11.08.2018 01:00";"16.7";"750.4";"754.5";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.0";"";"";"";"";"";"";
"10.08.2018 22:00";"18.2";"750.4";"754.5";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.4";"";"";"";"";"";"";
"10.08.2018 19:00";"18.8";"750.5";"754.6";"";"91";"";"";"";"";"";" ";"";"";"";"22.5";"";"";"";"";"";"";"17.3";"Осадков нет";"12";"";"";"";"";
"10.08.2018 16:00";"21.3";"749.2";"753.2";"";"83";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.2";"";"";"";"";"";"";
"10.08.2018 13:00";"21.8";"749.7";"753.7";"";"79";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.9";"";"";"";"";"";"";
"10.08.2018 10:00";"18.9";"750.8";"754.9";"";"92";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.6";"";"";"";"";"";"";
"10.08.2018 07:00";"17.5";"750.6";"754.6";"";"96";"";"";"";"";"";" ";"";"";"17.0";"";"";"";"";"";"";"";"16.9";"Осадков нет";"12";"";"";"";"";
"10.08.2018 04:00";"17.2";"750.9";"754.9";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.5";"";"";"";"";"";"";
"10.08.2018 01:00";"18.4";"751.5";"755.5";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.5";"";"";"";"";"";"";
"09.08.2018 22:00";"19.4";"751.6";"755.7";"";"88";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.4";"";"";"";"";"";"";
"09.08.2018 19:00";"20.5";"751.3";"755.4";"";"85";"";"";"";"";"";" ";"";"";"";"22.3";"";"";"";"";"";"";"17.9";"Осадков нет";"12";"";"";"";"";
"09.08.2018 16:00";"21.4";"751.7";"755.8";"";"81";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.0";"";"";"";"";"";"";
"09.08.2018 13:00";"19.8";"752.5";"756.5";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.0";"";"";"";"";"";"";
"09.08.2018 10:00";"19.8";"752.6";"756.7";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.9";"";"";"";"";"";"";
"09.08.2018 07:00";"18.7";"752.7";"756.7";"";"96";"";"";"";"";"";" ";"";"";"18.3";"";"";"";"";"";"";"";"18.0";"Осадков нет";"12";"";"";"";"";
"09.08.2018 04:00";"18.8";"752.8";"756.8";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.1";"";"";"";"";"";"";
"09.08.2018 01:00";"19.0";"753.2";"757.3";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.2";"";"";"";"";"";"";
"08.08.2018 22:00";"19.5";"753.8";"757.9";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.6";"";"";"";"";"";"";
"08.08.2018 19:00";"20.6";"753.5";"757.6";"";"92";"";"";"";"";"";" ";"";"";"";"21.3";"";"";"";"";"";"";"19.3";"Осадков нет";"12";"";"";"";"";
"08.08.2018 16:00";"20.9";"753.7";"757.6";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.0";"";"";"";"";"";"";
"08.08.2018 13:00";"20.3";"754.1";"758.2";"";"88";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.3";"";"";"";"";"";"";
"08.08.2018 10:00";"18.6";"754.5";"758.5";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.6";"";"";"";"";"";"";
"08.08.2018 07:00";"18.0";"754.0";"758.2";"";"95";"";"";"";"";"";" ";"";"";"17.6";"";"";"";"";"";"";"";"17.1";"Осадков нет";"12";"";"";"";"";
"08.08.2018 04:00";"18.0";"754.0";"758.2";"";"93";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.8";"";"";"";"";"";"";
"08.08.2018 01:00";"18.2";"754.4";"758.5";"";"93";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.1";"";"";"";"";"";"";
"07.08.2018 22:00";"18.7";"754.6";"758.7";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.2";"";"";"";"";"";"";
"07.08.2018 19:00";"20.7";"754.5";"758.5";"";"74";"";"";"";"";"";" ";"";"";"";"26.8";"";"";"";"";"";"";"15.9";"Осадков нет";"12";"";"";"";"";
"07.08.2018 16:00";"22.6";"754.0";"758.1";"";"66";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.9";"";"";"";"";"";"";
"07.08.2018 13:00";"26.1";"754.0";"757.9";"";"47";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.9";"";"";"";"";"";"";
"07.08.2018 10:00";"20.9";"754.7";"758.8";"";"68";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.8";"";"";"";"";"";"";
"07.08.2018 07:00";"15.9";"754.9";"759.1";"";"94";"";"";"";"";"";" ";"";"";"15.8";"";"";"";"";"";"";"";"15.0";"Осадков нет";"12";"";"";"";"";
"07.08.2018 04:00";"16.9";"754.6";"758.7";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.9";"";"";"";"";"";"";
"07.08.2018 01:00";"17.6";"755.0";"759.1";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.6";"";"";"";"";"";"";
"06.08.2018 22:00";"18.2";"755.1";"759.2";"";"93";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.1";"";"";"";"";"";"";
"06.08.2018 19:00";"21.7";"754.4";"758.5";"";"71";"";"";"";"";"";" ";"";"";"";"26.7";"";"";"";"";"";"";"16.1";"2.0";"12";"";"";"";"";
"06.08.2018 16:00";"23.8";"754.0";"758.1";"";"63";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.4";"";"";"";"";"";"";
"06.08.2018 13:00";"25.1";"754.2";"758.2";"";"57";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.9";"";"";"";"";"";"";
"06.08.2018 10:00";"21.0";"754.6";"758.6";"";"80";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.3";"";"";"";"";"";"";
"06.08.2018 07:00";"17.1";"754.5";"758.6";"";"96";"";"";"";"";"";" ";"";"";"16.4";"";"";"";"";"";"";"";"16.5";"8.0";"12";"";"";"";"";
"06.08.2018 04:00";"16.5";"753.8";"757.9";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.8";"";"";"";"";"";"";
"06.08.2018 01:00";"18.3";"753.7";"757.7";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.4";"";"";"";"";"";"";
"05.08.2018 22:00";"19.7";"753.1";"757.2";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.8";"";"";"";"";"";"";
"05.08.2018 19:00";"21.6";"751.8";"755.8";"";"88";"";"";"";"";"";" ";"";"";"";"22.2";"";"";"";"";"";"";"19.6";"13.0";"12";"";"";"";"";
"05.08.2018 16:00";"21.4";"751.4";"755.4";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.9";"";"";"";"";"";"";
"05.08.2018 13:00";"19.8";"751.4";"755.5";"";"93";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.7";"";"";"";"";"";"";
"05.08.2018 10:00";"19.2";"751.0";"755.1";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.5";"";"";"";"";"";"";
"05.08.2018 07:00";"18.3";"750.3";"754.3";"";"96";"";"";"";"";"";" ";"";"";"18.3";"";"";"";"";"";"";"";"17.6";"10.0";"12";"";"";"";"";
"05.08.2018 04:00";"19.0";"749.2";"753.1";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.3";"";"";"";"";"";"";
"05.08.2018 01:00";"19.5";"748.8";"752.8";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.8";"";"";"";"";"";"";
"04.08.2018 22:00";"20.1";"749.2";"753.1";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.3";"";"";"";"";"";"";
"04.08.2018 19:00";"21.0";"748.7";"752.7";"";"95";"";"";"";"";"";" ";"";"";"";"23.8";"";"";"";"";"";"";"20.1";"4.0";"12";"";"";"";"";
"04.08.2018 16:00";"21.7";"748.3";"752.3";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.9";"";"";"";"";"";"";
"04.08.2018 13:00";"21.8";"748.8";"752.8";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.9";"";"";"";"";"";"";
"04.08.2018 10:00";"21.8";"749.0";"753.0";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.7";"";"";"";"";"";"";
"04.08.2018 07:00";"23.6";"749.7";"753.7";"";"75";"";"";"";"";"";" ";"";"";"20.1";"";"";"";"";"";"";"";"18.9";"Осадков нет";"12";"";"";"";"";
"04.08.2018 04:00";"24.2";"749.8";"753.7";"";"64";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.0";"";"";"";"";"";"";
"04.08.2018 01:00";"22.9";"750.4";"754.3";"";"52";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.6";"";"";"";"";"";"";
"03.08.2018 22:00";"20.2";"751.1";"755.2";"";"79";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.4";"";"";"";"";"";"";
"03.08.2018 19:00";"26.3";"750.7";"754.6";"";"37";"";"";"";"";"";" ";"";"";"";"33.0";"";"";"";"";"";"";"10.5";"Осадков нет";"12";"";"";"";"";
"03.08.2018 16:00";"31.7";"750.6";"754.5";"";"30";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"";"";"";"";"";"";
"03.08.2018 13:00";"31.9";"751.6";"755.6";"";"19";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.8";"";"";"";"";"";"";
"03.08.2018 10:00";"23.8";"752.6";"756.7";"";"57";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.7";"";"";"";"";"";"";
"03.08.2018 07:00";"16.8";"752.8";"756.9";"";"85";"";"";"";"";"";" ";"";"";"15.6";"";"";"";"";"";"";"";"14.2";"Осадков нет";"12";"";"";"";"";
"03.08.2018 04:00";"17.8";"752.2";"756.3";"";"84";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.0";"";"";"";"";"";"";
"03.08.2018 01:00";"19.0";"752.0";"756.1";"";"83";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.0";"";"";"";"";"";"";
"02.08.2018 22:00";"20.7";"751.6";"755.7";"";"77";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.6";"";"";"";"";"";"";
"02.08.2018 19:00";"29.0";"750.7";"754.6";"";"37";"";"";"";"";"";" ";"";"";"";"31.7";"";"";"";"";"";"";"12.9";"Осадков нет";"12";"";"";"";"";
"02.08.2018 16:00";"31.2";"750.8";"754.7";"";"30";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.7";"";"";"";"";"";"";
"02.08.2018 13:00";"29.8";"751.6";"755.5";"";"36";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.0";"";"";"";"";"";"";
"02.08.2018 10:00";"24.7";"752.3";"756.3";"";"63";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.2";"";"";"";"";"";"";
"02.08.2018 07:00";"17.5";"752.3";"756.4";"";"95";"";"";"";"";"";" ";"";"";"15.6";"";"";"";"";"";"";"";"16.6";"Осадков нет";"12";"";"";"";"";
"02.08.2018 04:00";"19.2";"751.4";"755.5";"";"90";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.5";"";"";"";"";"";"";
"02.08.2018 01:00";"19.5";"751.3";"755.4";"";"86";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.0";"";"";"";"";"";"";
"01.08.2018 22:00";"21.1";"750.7";"754.8";"";"79";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.3";"";"";"";"";"";"";
"01.08.2018 19:00";"29.1";"749.2";"753.1";"";"49";"";"";"";"";"";" ";"";"";"";"31.3";"";"";"";"";"";"";"17.2";"Осадков нет";"12";"";"";"";"";
"01.08.2018 16:00";"30.9";"748.9";"752.8";"";"41";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.1";"";"";"";"";"";"";
"01.08.2018 13:00";"29.9";"749.3";"753.2";"";"49";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.0";"";"";"";"";"";"";
"01.08.2018 10:00";"26.9";"749.5";"753.4";"";"71";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.3";"";"";"";"";"";"";
"01.08.2018 07:00";"21.4";"749.4";"753.4";"";"96";"";"";"";"";"";" ";"";"";"20.8";"";"";"";"";"";"";"";"20.7";"3.0";"12";"";"";"";"";
"01.08.2018 04:00";"22.2";"748.4";"752.4";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.4";"";"";"";"";"";"";
"01.08.2018 01:00";"23.1";"748.4";"752.4";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.3";"";"";"";"";"";"";
"31.07.2018 22:00";"23.8";"748.2";"752.1";"";"92";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.4";"";"";"";"";"";"";
"31.07.2018 19:00";"25.8";"746.8";"750.7";"";"83";"";"";"";"";"";" ";"";"";"";"29.8";"";"";"";"";"";"";"22.7";"Осадков нет";"12";"";"";"";"";
"31.07.2018 16:00";"29.0";"747.4";"751.3";"";"72";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"23.4";"";"";"";"";"";"";
"31.07.2018 13:00";"28.3";"748.8";"752.7";"";"72";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.8";"";"";"";"";"";"";
"31.07.2018 10:00";"25.3";"750.0";"754.0";"";"80";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.5";"";"";"";"";"";"";
"31.07.2018 07:00";"20.7";"750.0";"754.0";"";"95";"";"";"";"";"";" ";"";"";"20.0";"";"";"";"";"";"";"";"19.9";"Осадков нет";"12";"";"";"";"";
"31.07.2018 04:00";"20.4";"750.2";"754.3";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.6";"";"";"";"";"";"";
"31.07.2018 01:00";"21.0";"750.5";"754.5";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.1";"";"";"";"";"";"";
"30.07.2018 22:00";"23.3";"750.4";"754.3";"";"90";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.6";"";"";"";"";"";"";
"30.07.2018 19:00";"28.0";"749.5";"753.4";"";"70";"";"";"";"";"";" ";"";"";"";"31.4";"";"";"";"";"";"";"21.9";"Осадков нет";"12";"";"";"";"";
"30.07.2018 16:00";"30.8";"750.0";"753.8";"";"60";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.1";"";"";"";"";"";"";
"30.07.2018 13:00";"30.5";"750.7";"754.6";"";"58";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.2";"";"";"";"";"";"";
"30.07.2018 10:00";"25.5";"751.3";"755.2";"";"75";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.7";"";"";"";"";"";"";
"30.07.2018 07:00";"19.4";"751.8";"755.8";"";"96";"";"";"";"";"";" ";"";"";"18.9";"";"";"";"";"";"";"";"18.7";"Осадков нет";"12";"";"";"";"";
"30.07.2018 04:00";"19.0";"751.6";"755.6";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.3";"";"";"";"";"";"";
"30.07.2018 01:00";"19.8";"752.1";"756.1";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.9";"";"";"";"";"";"";
"29.07.2018 22:00";"21.8";"752.4";"756.4";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.3";"";"";"";"";"";"";
"29.07.2018 19:00";"26.1";"751.3";"755.2";"";"77";"";"";"";"";"";" ";"";"";"";"32.4";"";"";"";"";"";"";"21.8";"Осадков нет";"12";"";"";"";"";
"29.07.2018 16:00";"29.3";"751.0";"754.9";"";"68";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.9";"";"";"";"";"";"";
"29.07.2018 13:00";"31.8";"751.3";"755.2";"";"50";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";
"29.07.2018 10:00";"26.2";"752.5";"756.4";"";"78";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.1";"";"";"";"";"";"";
"29.07.2018 07:00";"22.1";"752.3";"756.4";"";"94";"";"";"";"";"";" ";"";"";"21.2";"";"";"";"";"";"";"";"21.1";"Осадков нет";"12";"";"";"";"";
"29.07.2018 04:00";"21.9";"752.5";"756.5";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.9";"";"";"";"";"";"";
"29.07.2018 01:00";"22.8";"753.2";"757.2";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.9";"";"";"";"";"";"";
"28.07.2018 22:00";"24.2";"752.5";"756.4";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.3";"";"";"";"";"";"";
"28.07.2018 19:00";"28.8";"751.0";"754.9";"";"70";"";"";"";"";"";" ";"";"";"";"34.2";"";"";"";"";"";"";"22.7";"Осадков нет";"12";"";"";"";"";
"28.07.2018 16:00";"34.0";"751.2";"755.0";"";"41";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.0";"";"";"";"";"";"";
"28.07.2018 13:00";"32.5";"752.1";"755.9";"";"52";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.3";"";"";"";"";"";"";
"28.07.2018 10:00";"26.5";"752.8";"756.8";"";"84";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"23.5";"";"";"";"";"";"";
"28.07.2018 07:00";"22.0";"753.0";"757.0";"";"96";"";"";"";"";"";" ";"";"";"21.7";"";"";"";"";"";"";"";"21.3";"Осадков нет";"12";"";"";"";"";
"28.07.2018 04:00";"21.8";"752.5";"756.6";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.1";"";"";"";"";"";"";
"28.07.2018 01:00";"22.1";"753.1";"757.1";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.2";"";"";"";"";"";"";
"27.07.2018 22:00";"23.2";"752.6";"756.6";"";"92";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.9";"";"";"";"";"";"";
"27.07.2018 19:00";"26.6";"751.5";"755.5";"";"85";"";"";"";"";"";" ";"";"";"";"28.2";"";"";"";"";"";"";"23.8";"0.3";"12";"";"";"";"";
"27.07.2018 16:00";"25.6";"751.7";"755.7";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"23.6";"";"";"";"";"";"";
"27.07.2018 13:00";"25.5";"752.1";"756.1";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"24.0";"";"";"";"";"";"";
"27.07.2018 10:00";"25.4";"752.1";"756.1";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"24.5";"";"";"";"";"";"";
"27.07.2018 07:00";"23.9";"751.3";"755.3";"";"95";"";"";"";"";"";" ";"";"";"22.8";"";"";"";"";"";"";"";"23.1";"0.3";"12";"";"";"";"";
"27.07.2018 04:00";"23.2";"750.8";"754.9";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.4";"";"";"";"";"";"";
"27.07.2018 01:00";"24.1";"751.5";"755.5";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"23.2";"";"";"";"";"";"";
"26.07.2018 22:00";"24.6";"751.3";"755.3";"";"93";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"23.3";"";"";"";"";"";"";
"26.07.2018 19:00";"27.4";"749.7";"753.6";"";"80";"";"";"";"";"";" ";"";"";"";"34.3";"";"";"";"";"";"";"23.7";"Осадков нет";"12";"";"";"";"";
"26.07.2018 16:00";"33.8";"749.7";"753.5";"";"58";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"24.5";"";"";"";"";"";"";
"26.07.2018 13:00";"31.5";"750.4";"754.3";"";"62";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"23.4";"";"";"";"";"";"";
"26.07.2018 10:00";"26.2";"751.2";"755.2";"";"87";"";"";"";"";"";" ";"";"";"23.6";"";"";"";"";"";"";"";"23.9";"";"";"";"";"";"";
"26.07.2018 07:00";"23.8";"751.0";"754.9";"";"92";"";"";"";"";"";" ";"";"";"23.7";"";"";"";"";"";"";"";"22.5";"Осадков нет";"12";"";"";"";"";
"26.07.2018 04:00";"23.9";"750.1";"754.1";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.4";"";"";"";"";"";"";
"26.07.2018 01:00";"24.1";"749.9";"753.9";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.6";"";"";"";"";"";"";
"25.07.2018 22:00";"25.8";"749.9";"753.9";"";"84";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.8";"";"";"";"";"";"";
"25.07.2018 19:00";"26.8";"748.6";"752.5";"";"80";"";"";"";"";"";" ";"";"";"";"31.3";"";"";"";"";"";"";"23.0";"Осадков нет";"12";"";"";"";"";
"25.07.2018 16:00";"29.3";"749.0";"752.8";"";"70";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"23.2";"";"";"";"";"";"";
"25.07.2018 13:00";"29.6";"749.8";"753.7";"";"58";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.6";"";"";"";"";"";"";
"25.07.2018 10:00";"27.7";"749.9";"753.8";"";"72";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.1";"";"";"";"";"";"";
"25.07.2018 07:00";"21.1";"750.2";"754.3";"";"96";"";"";"";"";"";" ";"";"";"20.6";"";"";"";"";"";"";"";"20.4";"Осадков нет";"12";"";"";"";"";
"25.07.2018 04:00";"20.9";"750.1";"754.1";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.2";"";"";"";"";"";"";
"25.07.2018 01:00";"21.5";"750.7";"754.7";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.6";"";"";"";"";"";"";
"24.07.2018 22:00";"23.4";"751.1";"755.2";"";"90";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.7";"";"";"";"";"";"";
"24.07.2018 19:00";"27.8";"750.1";"754.0";"";"76";"";"";"";"";"";" ";"";"";"";"34.7";"";"";"";"";"";"";"23.2";"Осадков нет";"12";"";"";"";"";
"24.07.2018 16:00";"33.1";"749.5";"753.4";"";"62";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"24.9";"";"";"";"";"";"";
