"Time";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss";
"15.10.2020 22:00";"7.7";"754.7";"764.1";"";"99";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"7.5";"";"";"";"";"";"";
"15.10.2020 19:00";"8.6";"753.3";"762.6";"";"88";"";"";"";"12";"";" ";"";"";"";"14.4";"";"";"";"";"";"";"6.7";"";"";"";"";"";"";
"15.10.2020 16:00";"14.3";"750.6";"759.7";"";"43";"";"";"";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"15.10.2020 13:00";"11.2";"750.8";"760.0";"";"53";"";"";"11";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"2.0";"";"";"";"";"";"";
"15.10.2020 10:00";"9.2";"751.9";"761.2";"";"63";"";"";"";"11";"";" ";"";"";"8.4";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"15.10.2020 07:00";"8.8";"752.8";"762.1";"";"71";"";"";"";"11";"";" ";"";"";"8.7";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"15.10.2020 04:00";"8.9";"754.2";"763.5";"";"73";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"";"";"";"";"";"";
"15.10.2020 01:00";"9.0";"755.9";"765.2";"";"68";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.4";"";"";"";"";"";"";
"14.10.2020 22:00";"9.2";"758.1";"767.5";"";"69";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.8";"";"";"";"";"";"";
"14.10.2020 19:00";"10.4";"759.1";"768.4";"";"72";"";"";"";"";"";" ";"";"";"";"11.9";"";"";"";"";"";"";"5.5";"";"";"";"";"";"";
"14.10.2020 16:00";"11.8";"760.1";"769.4";"";"66";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"14.10.2020 13:00";"9.1";"761.8";"771.1";"";"76";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"14.10.2020 10:00";"4.3";"762.8";"772.3";"";"93";"";"";"";"";"";" ";"";"";"2.6";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"14.10.2020 07:00";"3.9";"762.9";"772.5";"";"94";"";"";"";"";"";" ";"";"";"3.9";"";"";"";"";"";"";"";"3.0";"";"";"";"";"";"";
"14.10.2020 04:00";"5.7";"762.9";"772.4";"";"97";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"14.10.2020 01:00";"6.0";"762.7";"772.2";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.4";"";"";"";"";"";"";
"13.10.2020 22:00";"6.5";"762.0";"771.4";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"13.10.2020 19:00";"7.2";"760.3";"769.7";"";"93";"";"";"";"";"";" ";"";"";"";"9.4";"";"";"";"";"";"";"6.2";"";"";"";"";"";"";
"13.10.2020 16:00";"8.7";"758.5";"767.8";"";"78";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"13.10.2020 13:00";"7.0";"757.4";"766.8";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.2";"";"";"";"";"";"";
"13.10.2020 07:00";"6.6";"755.0";"764.4";"";"96";"";"";"";"";"";" ";"";"";"6.6";"";"";"";"";"";"";"";"6.0";"";"";"";"";"";"";
"13.10.2020 04:00";"7.2";"754.4";"763.8";"";"99";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.0";"";"";"";"";"";"";
"13.10.2020 01:00";"8.2";"754.3";"763.6";"";"100";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.2";"";"";"";"";"";"";
"12.10.2020 22:00";"7.7";"755.1";"764.5";"";"100";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.7";"";"";"";"";"";"";
"12.10.2020 19:00";"7.4";"755.9";"765.3";"";"100";"";"";"";"";"";" ";"";"";"";"7.4";"";"";"";"";"";"";"7.4";"";"";"";"";"";"";
"12.10.2020 16:00";"6.3";"756.1";"765.5";"";"100";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.3";"";"";"";"";"";"";
"12.10.2020 13:00";"5.6";"756.6";"766.0";"";"99";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.4";"";"";"";"";"";"";
"12.10.2020 10:00";"5.1";"757.0";"766.5";"";"97";"";"";"";"";"";" ";"";"";"5.1";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"12.10.2020 07:00";"5.4";"757.0";"766.5";"";"99";"";"";"";"";"";" ";"";"";"5.0";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"12.10.2020 04:00";"5.6";"757.5";"766.9";"";"100";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.6";"";"";"";"";"";"";
"12.10.2020 01:00";"5.4";"758.3";"767.8";"";"100";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.4";"";"";"";"";"";"";
"11.10.2020 22:00";"5.1";"758.8";"768.3";"";"100";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"11.10.2020 19:00";"5.1";"759.0";"768.4";"";"98";"";"";"";"";"";" ";"";"";"";"5.3";"";"";"";"";"";"";"4.8";"";"";"";"";"";"";
"11.10.2020 16:00";"5.1";"759.2";"768.7";"";"98";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.8";"";"";"";"";"";"";
"11.10.2020 13:00";"4.6";"759.6";"769.0";"";"100";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"";"";"";"";"";"";
"11.10.2020 10:00";"4.1";"759.7";"769.2";"";"100";"";"";"";"";"";" ";"";"";"3.1";"";"";"";"";"";"";"";"4.1";"";"";"";"";"";"";
"11.10.2020 07:00";"4.0";"759.4";"769.0";"";"100";"";"";"";"";"";" ";"";"";"3.0";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"11.10.2020 04:00";"3.7";"759.9";"769.4";"";"100";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"11.10.2020 01:00";"3.4";"760.6";"770.2";"";"100";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.4";"";"";"";"";"";"";
"10.10.2020 22:00";"3.1";"760.9";"770.5";"";"100";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.1";"";"";"";"";"";"";
"10.10.2020 19:00";"3.0";"760.9";"770.5";"";"98";"";"";"";"";"";" ";"";"";"";"3.8";"";"";"";"";"";"";"2.7";"";"";"";"";"";"";
"10.10.2020 16:00";"3.2";"760.6";"770.2";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"10.10.2020 13:00";"1.9";"760.4";"770.0";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";
"10.10.2020 10:00";"0.7";"760.0";"769.7";"";"99";"";"";"";"";"";" ";"";"";"0.5";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";
"10.10.2020 07:00";"0.5";"759.8";"769.5";"";"94";"";"";"";"";"";" ";"";"";"0.5";"";"";"";"";"";"";"";"-0.3";"";"";"";"";"";"";
"10.10.2020 04:00";"1.9";"760.0";"769.6";"";"71";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.8";"";"";"";"";"";"";
"10.10.2020 01:00";"2.1";"760.9";"770.5";"";"76";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.8";"";"";"";"";"";"";
"09.10.2020 22:00";"2.7";"761.7";"771.3";"";"64";"";"";"";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.5";"";"";"";"";"";"";
"09.10.2020 19:00";"3.5";"762.2";"771.8";"";"60";"";"";"";"11";"";" ";"";"";"";"3.8";"";"";"";"";"";"";"-3.6";"";"";"";"";"";"";
"09.10.2020 16:00";"3.7";"762.4";"772.0";"";"68";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.8";"";"";"";"";"";"";
"09.10.2020 13:00";"2.2";"763.3";"772.9";"";"87";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.2";"";"";"";"";"";"";
"09.10.2020 10:00";"0.0";"763.9";"773.7";"";"92";"";"";"";"";"";" ";"";"";"-2.5";"";"";"";"";"";"";"";"-1.2";"";"";"";"";"";"";
"09.10.2020 07:00";"-0.2";"763.6";"773.4";"";"94";"";"";"";"";"";" ";"";"";"-2.5";"";"";"";"";"";"";"";"-1.0";"";"";"";"";"";"";
"09.10.2020 04:00";"-1.0";"763.6";"773.4";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.5";"";"";"";"";"";"";
"09.10.2020 01:00";"-1.6";"763.3";"773.2";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.5";"";"";"";"";"";"";
"08.10.2020 22:00";"-1.9";"762.7";"772.6";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.5";"";"";"";"";"";"";
"08.10.2020 19:00";"-1.0";"761.3";"771.1";"";"91";"";"";"";"11";"";" ";"";"";"";"2.1";"";"";"";"";"";"";"-2.3";"";"";"";"";"";"";
"08.10.2020 16:00";"-1.2";"760.1";"769.9";"";"96";"";"";"";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.8";"";"";"";"";"";"";
"08.10.2020 13:00";"0.5";"759.3";"769.0";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.2";"";"";"";"";"";"";
"08.10.2020 10:00";"-0.5";"758.8";"768.4";"";"79";"";"";"";"";"";" ";"";"";"-1.1";"";"";"";"";"";"";"";"-3.8";"";"";"";"";"";"";
"08.10.2020 07:00";"-0.9";"758.5";"768.1";"";"77";"";"";"";"";"";" ";"";"";"-1.0";"";"";"";"";"";"";"";"-4.5";"";"";"";"";"";"";
"08.10.2020 04:00";"-0.9";"758.4";"768.1";"";"78";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.3";"";"";"";"";"";"";
"08.10.2020 01:00";"-0.9";"758.5";"768.1";"";"78";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.3";"";"";"";"";"";"";
"07.10.2020 22:00";"-0.4";"757.8";"767.5";"";"83";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.0";"";"";"";"";"";"";
"07.10.2020 19:00";"0.8";"755.9";"765.5";"";"88";"";"";"";"";"";" ";"";"";"";"2.5";"";"";"";"";"";"";"-1.0";"";"";"";"";"";"";
"07.10.2020 16:00";"1.0";"753.8";"763.4";"";"98";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";
"07.10.2020 13:00";"1.8";"752.5";"762.0";"";"98";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"";"";
"07.10.2020 10:00";"0.8";"752.0";"761.6";"";"94";"";"";"";"";"";" ";"";"";"0.8";"";"";"";"";"";"";"";"0.0";"";"";"";"";"";"";
"07.10.2020 07:00";"2.5";"751.7";"761.2";"";"66";"";"";"";"10";"";" ";"";"";"2.5";"";"";"";"";"";"";"";"-3.3";"";"";"";"";"";"";
"07.10.2020 04:00";"3.2";"752.2";"761.7";"";"60";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.0";"";"";"";"";"";"";
"07.10.2020 01:00";"3.6";"753.3";"762.8";"";"59";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.8";"";"";"";"";"";"";
"06.10.2020 22:00";"3.3";"754.3";"763.8";"";"63";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.2";"";"";"";"";"";"";
"06.10.2020 19:00";"2.6";"755.0";"764.5";"";"71";"";"";"";"";"";" ";"";"";"";"2.8";"";"";"";"";"";"";"-2.2";"";"";"";"";"";"";
"06.10.2020 16:00";"2.3";"755.2";"764.7";"";"75";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.8";"";"";"";"";"";"";
"06.10.2020 13:00";"1.4";"755.8";"765.4";"";"81";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.6";"";"";"";"";"";"";
"06.10.2020 10:00";"-1.8";"755.8";"765.6";"";"95";"";"";"";"";"";" ";"";"";"-3.1";"";"";"";"";"";"";"";"-2.5";"";"";"";"";"";"";
"06.10.2020 07:00";"-3.1";"755.9";"765.7";"";"95";"";"";"";"";"";" ";"";"";"-3.1";"";"";"";"";"";"";"";"-3.8";"";"";"";"";"";"";
"06.10.2020 04:00";"-1.6";"756.4";"766.0";"";"87";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.5";"";"";"";"";"";"";
"05.10.2020 22:00";"-0.9";"757.9";"767.5";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.5";"";"";"";"";"";"";
"05.10.2020 19:00";"1.4";"757.9";"767.5";"";"65";"";"";"";"";"";" ";"";"";"";"3.1";"";"";"";"";"";"";"-4.5";"";"";"";"";"";"";
"05.10.2020 16:00";"2.6";"757.6";"767.2";"";"60";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.5";"";"";"";"";"";"";
"05.10.2020 13:00";"2.2";"758.0";"767.6";"";"74";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.0";"";"";"";"";"";"";
"05.10.2020 10:00";"1.0";"757.5";"767.1";"";"93";"";"";"";"";"";" ";"";"";"0.7";"";"";"";"";"";"";"";"0.0";"";"";"";"";"";"";
"05.10.2020 07:00";"1.1";"756.3";"765.9";"";"96";"";"";"";"";"";" ";"";"";"1.1";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";
"05.10.2020 04:00";"2.1";"755.4";"764.9";"";"98";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"05.10.2020 01:00";"3.0";"754.7";"764.2";"";"98";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.7";"";"";"";"";"";"";
"04.10.2020 22:00";"5.1";"753.8";"763.2";"";"97";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"04.10.2020 19:00";"9.0";"753.0";"762.2";"";"82";"";"";"";"";"";" ";"";"";"";"14.2";"";"";"";"";"";"";"6.0";"";"";"";"";"";"";
"04.10.2020 16:00";"13.4";"752.2";"761.3";"";"56";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.8";"";"";"";"";"";"";
"04.10.2020 13:00";"10.6";"752.5";"761.8";"";"62";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"04.10.2020 10:00";"8.2";"753.2";"762.5";"";"66";"";"";"";"";"";" ";"";"";"6.0";"";"";"";"";"";"";"";"2.2";"";"";"";"";"";"";
"04.10.2020 07:00";"6.2";"753.6";"763.0";"";"82";"";"";"";"";"";" ";"";"";"6.1";"";"";"";"";"";"";"";"3.4";"";"";"";"";"";"";
"04.10.2020 04:00";"6.3";"754.7";"764.1";"";"84";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.8";"";"";"";"";"";"";
"04.10.2020 01:00";"7.0";"755.8";"765.1";"";"81";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"03.10.2020 22:00";"8.1";"756.4";"765.7";"";"82";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"03.10.2020 19:00";"10.8";"756.8";"766.0";"";"71";"";"";"";"";"";" ";"";"";"";"13.0";"";"";"";"";"";"";"5.8";"";"";"";"";"";"";
"03.10.2020 16:00";"12.6";"757.3";"766.5";"";"67";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
"03.10.2020 13:00";"11.1";"758.5";"767.8";"";"70";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"03.10.2020 10:00";"6.6";"759.3";"768.7";"";"84";"";"";"";"";"";" ";"";"";"3.9";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"03.10.2020 07:00";"4.2";"759.8";"769.3";"";"97";"";"";"";"";"";" ";"";"";"4.2";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"03.10.2020 04:00";"4.4";"760.6";"770.1";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.8";"";"";"";"";"";"";
"03.10.2020 01:00";"4.6";"761.5";"771.0";"";"92";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.4";"";"";"";"";"";"";
"02.10.2020 22:00";"7.1";"762.1";"771.5";"";"76";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"02.10.2020 19:00";"7.9";"762.4";"771.9";"";"74";"";"";"";"";"";" ";"";"";"";"8.6";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"02.10.2020 16:00";"8.4";"763.0";"772.5";"";"69";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.0";"";"";"";"";"";"";
"02.10.2020 13:00";"7.4";"763.9";"773.4";"";"68";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"02.10.2020 10:00";"5.1";"764.3";"773.8";"";"85";"";"";"";"";"";" ";"";"";"3.2";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"02.10.2020 07:00";"4.0";"764.3";"773.9";"";"92";"";"";"";"";"";" ";"";"";"3.6";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"02.10.2020 04:00";"3.8";"764.2";"773.8";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.0";"";"";"";"";"";"";
"02.10.2020 01:00";"4.5";"764.5";"774.1";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"01.10.2020 22:00";"4.1";"764.2";"773.8";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"01.10.2020 19:00";"6.3";"763.6";"773.0";"";"75";"";"";"";"";"";" ";"";"";"";"6.9";"";"";"";"";"";"";"2.2";"";"";"";"";"";"";
"01.10.2020 16:00";"6.7";"762.7";"772.2";"";"71";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"01.10.2020 13:00";"5.7";"762.2";"771.7";"";"77";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.0";"";"";"";"";"";"";
"01.10.2020 10:00";"4.9";"761.3";"770.8";"";"88";"";"";"";"";"";" ";"";"";"3.8";"";"";"";"";"";"";"";"3.0";"";"";"";"";"";"";
"01.10.2020 07:00";"4.2";"760.1";"769.6";"";"99";"";"";"";"";"";" ";"";"";"3.8";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"01.10.2020 04:00";"4.2";"760.0";"769.5";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"01.10.2020 01:00";"5.6";"760.4";"769.9";"";"65";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.5";"";"";"";"";"";"";
"30.09.2020 22:00";"6.5";"761.5";"771.0";"";"56";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.8";"";"";"";"";"";"";
"30.09.2020 19:00";"7.7";"762.0";"771.4";"";"46";"";"";"";"";"";" ";"";"";"";"8.8";"";"";"";"";"";"";"-3.2";"";"";"";"";"";"";
"30.09.2020 16:00";"8.3";"763.1";"772.6";"";"45";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.0";"";"";"";"";"";"";
"30.09.2020 13:00";"7.2";"765.1";"774.5";"";"57";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.8";"";"";"";"";"";"";
"30.09.2020 10:00";"1.7";"765.8";"775.6";"";"75";"";"";"";"";"";" ";"";"";"-2.9";"";"";"";"";"";"";"";"-2.3";"";"";"";"";"";"";
"30.09.2020 07:00";"-2.7";"765.5";"775.3";"";"96";"";"";"";"";"";" ";"";"";"-2.7";"";"";"";"";"";"";"";"-3.3";"";"";"";"";"";"";
"30.09.2020 04:00";"-2.2";"765.4";"775.2";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.0";"";"";"";"";"";"";
"30.09.2020 01:00";"1.1";"765.0";"774.7";"";"74";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.0";"";"";"";"";"";"";
"29.09.2020 22:00";"3.6";"763.9";"773.5";"";"71";"";"";"";"15";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.3";"";"";"";"";"";"";
"29.09.2020 19:00";"6.0";"761.8";"771.4";"";"56";"";"";"";"15";"";" ";"";"";"";"7.5";"";"";"";"";"";"";"-2.2";"";"";"";"";"";"";
"29.09.2020 16:00";"6.5";"760.0";"769.4";"";"60";"";"";"11";"15";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.8";"";"";"";"";"";"";
"29.09.2020 13:00";"4.5";"758.2";"767.7";"";"97";"";"";"";"13";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"29.09.2020 10:00";"4.9";"755.8";"765.2";"";"95";"";"";"12";"12";"";" ";"";"";"4.9";"";"";"";"";"";"";"";"4.2";"";"";"";"";"";"";
"29.09.2020 07:00";"7.0";"754.4";"763.7";"";"97";"";"";"";"";"";" ";"";"";"6.3";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
"29.09.2020 04:00";"7.7";"755.8";"765.1";"";"82";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"29.09.2020 01:00";"6.5";"757.3";"766.8";"";"72";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"28.09.2020 22:00";"6.7";"758.2";"767.7";"";"73";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.2";"";"";"";"";"";"";
"28.09.2020 19:00";"10.5";"758.5";"767.8";"";"64";"";"";"";"";"";" ";"";"";"";"14.5";"";"";"";"";"";"";"3.8";"";"";"";"";"";"";
"28.09.2020 16:00";"14.3";"759.1";"768.3";"";"45";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"28.09.2020 13:00";"12.0";"760.4";"769.7";"";"60";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.4";"";"";"";"";"";"";
"28.09.2020 10:00";"5.7";"761.6";"771.1";"";"94";"";"";"";"";"";" ";"";"";"0.9";"";"";"";"";"";"";"";"4.8";"";"";"";"";"";"";
"28.09.2020 07:00";"1.2";"761.8";"771.4";"";"99";"";"";"";"";"";" ";"";"";"1.0";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";
"28.09.2020 04:00";"1.5";"762.7";"772.3";"";"98";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.2";"";"";"";"";"";"";
"28.09.2020 01:00";"3.5";"763.3";"772.9";"";"98";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"27.09.2020 22:00";"4.6";"763.5";"773.0";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"27.09.2020 19:00";"9.0";"763.3";"772.6";"";"77";"";"";"";"";"";" ";"";"";"";"11.4";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"27.09.2020 13:00";"9.4";"763.6";"773.0";"";"73";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.8";"";"";"";"";"";"";
"27.09.2020 10:00";"7.0";"763.6";"773.1";"";"85";"";"";"";"";"";" ";"";"";"5.6";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"27.09.2020 07:00";"5.8";"762.9";"772.4";"";"93";"";"";"";"";"";" ";"";"";"5.6";"";"";"";"";"";"";"";"4.8";"";"";"";"";"";"";
"27.09.2020 04:00";"6.3";"762.2";"771.7";"";"85";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"27.09.2020 01:00";"6.6";"761.8";"771.3";"";"82";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"26.09.2020 22:00";"7.0";"761.4";"770.8";"";"77";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"26.09.2020 19:00";"8.5";"760.0";"769.4";"";"67";"";"";"";"";"";" ";"";"";"";"9.9";"";"";"";"";"";"";"2.7";"";"";"";"";"";"";
"26.09.2020 16:00";"9.9";"758.8";"768.1";"";"56";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"";"";
"26.09.2020 13:00";"8.7";"758.3";"767.7";"";"69";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"26.09.2020 10:00";"5.8";"757.9";"767.3";"";"95";"";"";"";"";"";" ";"";"";"5.7";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"26.09.2020 07:00";"6.9";"756.4";"765.8";"";"99";"";"";"";"";"";" ";"";"";"6.9";"";"";"";"";"";"";"";"6.7";"";"";"";"";"";"";
"26.09.2020 04:00";"7.5";"755.2";"764.5";"";"98";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.2";"";"";"";"";"";"";
"26.09.2020 01:00";"7.5";"754.3";"763.6";"";"100";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.5";"";"";"";"";"";"";
"25.09.2020 22:00";"7.7";"753.7";"763.0";"";"99";"";"";"";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"7.5";"";"";"";"";"";"";
"25.09.2020 19:00";"8.7";"752.0";"761.2";"";"95";"";"";"";"12";"";" ";"";"";"";"12.4";"";"";"";"";"";"";"8.0";"";"";"";"";"";"";
"25.09.2020 16:00";"11.7";"749.7";"758.8";"";"65";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"25.09.2020 13:00";"9.2";"748.4";"757.6";"";"83";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
"25.09.2020 10:00";"6.0";"746.8";"756.1";"";"98";"";"";"";"";"";" ";"";"";"5.0";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"25.09.2020 07:00";"5.2";"745.2";"754.5";"";"99";"";"";"";"";"";" ";"";"";"5.0";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
